        ""canonical_url"": null,
        ""robots_follow"": true,
        ""og_description"": null,
        ""seo_description"": null
    },
    {
        ""id"": ""28888514-3161-4c23-92e5-f4eca53e70c6"",
        ""name"": ""Home"",
        ""slug"": ""/"",
        ""site_id"": ""2aabbb2d-0593-42a9-872e-58ff44773d3c"",
        ""og_title"": null,
        ""seo_image"": null,
        ""seo_title"": null,
        ""created_at"": ""2026-01-19T22:40:12.00889+00:00"",
        ""sort_order"": 0,
        ""updated_at"": ""2026-01-19T22:40:12.00889+00:00"",
        ""is_homepage"": true,
        ""og_image_url"": null,
        ""robots_index"": true,
        ""seo_keywords"": null,
        ""canonical_url"": null,
        ""robots_follow"": true,
        ""og_description"": null,
        ""seo_description"": null
    },
    {
        ""id"": ""4431d12e-e44b-45e0-bfa8-601e458bc34e"",
        ""name"": ""Home"",
        ""slug"": ""/"",
        ""site_id"": ""fead8626-8375-4ca2-8498-ac3578afa888"",
        ""og_title"": null,
        ""seo_image"": null,
        ""seo_title"": null,
        ""created_at"": ""2026-01-20T11:01:40.020673+00:00"",
        ""sort_order"": 0,
        ""updated_at"": ""2026-01-20T11:01:40.020673+00:00"",
        ""is_homepage"": true,
        ""og_image_url"": null,
        ""robots_index"": true,
        ""seo_keywords"": null,
        ""canonical_url"": null,
        ""robots_follow"": true,
        ""og_description"": null,
        ""seo_description"": null
    },
    {
        ""id"": ""3132de00-8d06-4650-8939-a0d01bd944e4"",
        ""name"": ""Home"",
        ""slug"": ""/"",
        ""site_id"": ""e482ad3d-5d6b-4edd-9a30-96a0324cfd59"",
        ""og_title"": null,
        ""seo_image"": null,
        ""seo_title"": null,
        ""created_at"": ""2026-01-24T10:43:37.731326+00:00"",
        ""sort_order"": 0,
        ""updated_at"": ""2026-01-24T10:43:37.731326+00:00"",
        ""is_homepage"": true,
        ""og_image_url"": null,
        ""robots_index"": true,
        ""seo_keywords"": null,
        ""canonical_url"": null,
        ""robots_follow"": true,
        ""og_description"": null,
        ""seo_description"": null
    }
]

=== PAGE_CONTENT DATA ===
[
    {
        ""id"": ""3e188499-ce4b-4086-817e-25c18eada031"",
        ""content"": {
            ""ROOT"": {
                ""type"": {
                    ""resolvedName"": ""Root""
                },
                ""nodes"": [
                    ""D1jzARCFR-"",
                    ""RGX-B88Q6T"",
                    ""6q5dGHPlpd"",
                    ""OrjX5IWTOU"",
                    ""FMNeLDFZ_P"",
                    ""TSBdjpTeJO""
                ],
                ""props"": {
                    ""padding"": 0,
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""isCanvas"": true,
                ""displayName"": ""Page"",
                ""linkedNodes"": {
                }
            },
            ""6q5dGHPlpd"": {
                ""type"": {
                    ""resolvedName"": ""Team""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""style"": ""cards"",
                    ""title"": ""Meet Our Team"",
                    ""columns"": 3,
                    ""members"": [
                        {
                            ""id"": ""1"",
                            ""bio"": ""With over 15 years of industry experience, Sarah leads our vision and strategy."",
                            ""name"": ""Sarah Johnson"",
                            ""role"": ""CEO & Founder"",
                            ""image"": ""https://placehold.co/300x300?text=SJ"",
                            ""twitter"": ""#"",
                            ""linkedin"": ""#""
                        },
                        {
                            ""id"": ""2"",
                            ""bio"": ""Michael brings technical excellence and innovation to everything we build."",
                            ""name"": ""Michael Chen"",
                            ""role"": ""CTO"",
                            ""image"": ""https://placehold.co/300x300?text=MC"",
                            ""linkedin"": ""#""
                        },
                        {
                            ""id"": ""3"",
                            ""bio"": ""Emily transforms ideas into beautiful, user-centered designs."",
                            ""name"": ""Emily Rodriguez"",
                            ""role"": ""Design Director"",
                            ""image"": ""https://placehold.co/300x300?text=ER"",
                            ""twitter"": ""#"",
                            ""linkedin"": ""#""
                        }
                    ],
                    ""showBio"": true,
                    ""subtitle"": ""The passionate people behind our success"",
                    ""showSocial"": true
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Team"",
                ""linkedNodes"": {
                }
            },
            ""D1jzARCFR-"": {
                ""type"": {
                    ""resolvedName"": ""Navbar""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""/"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""/about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""/services"",
                            ""label"": ""Services""
                        },
                        {
                            ""href"": ""/contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""logoText"": ""Logo"",
                    ""textColor"": ""#1f2937"",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navbar"",
                ""linkedNodes"": {
                }
            },
            ""FMNeLDFZ_P"": {
                ""type"": {
                    ""resolvedName"": ""Newsletter""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Subscribe to Our Newsletter"",
                    ""layout"": ""inline"",
                    ""subtitle"": ""Get the latest updates delivered to your inbox"",
                    ""textColor"": ""#ffffff"",
                    ""buttonText"": ""Subscribe"",
                    ""placeholder"": ""Enter your email"",
                    ""backgroundColor"": ""#001820""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Newsletter"",
                ""linkedNodes"": {
                }
            },
            ""OrjX5IWTOU"": {
                ""type"": {
                    ""resolvedName"": ""FAQ""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""items"": [
                        {
                            ""id"": ""1"",
                            ""answer"": ""We offer a comprehensive range of services including web design, development, SEO optimization, and digital marketing solutions tailored to your business needs."",
                            ""question"": ""What services do you offer?""
                        },
                        {
                            ""id"": ""2"",
                            ""answer"": ""Project timelines vary based on complexity. A simple website typically takes 2-4 weeks, while more complex projects may take 2-3 months. We'll provide a detailed timeline during our initial consultation."",
                            ""question"": ""How long does a typical project take?""
                        },
                        {
                            ""id"": ""3"",
                            ""answer"": ""Yes! We offer various support and maintenance packages to ensure your website stays updated, secure, and performing optimally after launch."",
                            ""question"": ""Do you offer ongoing support?""
                        },
                        {
                            ""id"": ""4"",
                            ""answer"": ""Our pricing is project-based and depends on your specific requirements. We offer transparent quotes with no hidden fees. Contact us for a free consultation and custom quote."",
                            ""question"": ""What is your pricing structure?""
                        }
                    ],
                    ""style"": ""accordion"",
                    ""title"": ""Frequently Asked Questions"",
                    ""columns"": 1,
                    ""subtitle"": ""Find answers to common questions about our services"",
                    ""backgroundColor"": ""#f8fafc""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""FAQ"",
                ""linkedNodes"": {
                }
            },
            ""RGX-B88Q6T"": {
                ""type"": {
                    ""resolvedName"": ""Hero""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""What's On The Menu?"",
                    ""overlay"": true,
                    ""subtitle"": ""Build amazing experiences with our visual editor"",
                    ""alignment"": ""center"",
                    ""minHeight"": 500,
                    ""textColor"": ""#ffffff"",
                    ""buttonHref"": ""https://www.dramacagency.com/"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""See Menu"",
                    ""overlayOpacity"": 50,
                    ""backgroundColor"": ""#1a1a2e"",
                    ""backgroundImage"": ""https://images.unsplash.com/photo-1590846406792-0adc7f938f1d?q=80&w=685&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Hero"",
                ""linkedNodes"": {
                }
            },
            ""TSBdjpTeJO"": {
                ""type"": {
                    ""resolvedName"": ""Footer""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""columns"": [
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Features""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Pricing""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Integrations""
                                }
                            ],
                            ""title"": ""Product""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""About""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Blog""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Careers""
                                }
                            ],
                            ""title"": ""Company""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Help Center""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Contact""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Status""
                                }
                            ],
                            ""title"": ""Support""
                        }
                    ],
                    ""tagline"": ""Build beautiful websites with ease"",
                    ""logoText"": ""DRAMAC"",
                    ""copyright"": ""© 2026 DRAMAC. All rights reserved."",
                    ""textColor"": ""#ffffff"",
                    ""socialLinks"": [
                        {
                            ""href"": ""#"",
                            ""platform"": ""twitter""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""facebook""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""linkedin""
                        }
                    ],
                    ""backgroundColor"": ""#001820""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Footer"",
                ""linkedNodes"": {
                }
            }
        },
        ""page_id"": ""28888514-3161-4c23-92e5-f4eca53e70c6"",
        ""version"": 1,
        ""updated_at"": ""2026-01-20T10:38:05.490546+00:00""
    },
    {
        ""id"": ""ee2543e2-42e9-40d9-8f7f-f94ed346e7a3"",
        ""content"": {
            ""ROOT"": {
                ""type"": {
                    ""resolvedName"": ""Root""
                },
                ""nodes"": [
                    ""u0o5huyP8m"",
                    ""mJm6LxU1Aa"",
                    ""lQGtPLJL2T"",
                    ""4VuhoSznUB"",
                    ""Rz2tcI_p_d""
                ],
                ""props"": {
                    ""padding"": 0,
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""isCanvas"": true,
                ""displayName"": ""Page"",
                ""linkedNodes"": {
                }
            },
            ""4VuhoSznUB"": {
                ""type"": {
                    ""resolvedName"": ""Stats""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""stats"": [
                        {
                            ""id"": ""1"",
                            ""label"": ""Happy Clients"",
                            ""value"": 500,
                            ""prefix"": """",
                            ""suffix"": ""+""
                        },
                        {
                            ""id"": ""2"",
                            ""label"": ""Projects Completed"",
                            ""value"": 1200,
                            ""prefix"": """",
                            ""suffix"": """"
                        },
                        {
                            ""id"": ""3"",
                            ""label"": ""Client Satisfaction"",
                            ""value"": 98,
                            ""prefix"": """",
                            ""suffix"": ""%""
                        },
                        {
                            ""id"": ""4"",
                            ""label"": ""Years Experience"",
                            ""value"": 15,
                            ""prefix"": """",
                            ""suffix"": ""+""
                        }
                    ],
                    ""style"": ""default"",
                    ""title"": """",
                    ""animate"": true,
                    ""columns"": 4,
                    ""subtitle"": """",
                    ""textColor"": ""#ffffff"",
                    ""backgroundColor"": ""#1f2937""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Stats"",
                ""linkedNodes"": {
                }
            },
            ""Rz2tcI_p_d"": {
                ""type"": {
                    ""resolvedName"": ""Footer""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""columns"": [
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Features""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Pricing""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Integrations""
                                }
                            ],
                            ""title"": ""Product""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""About""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Blog""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Careers""
                                }
                            ],
                            ""title"": ""Company""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Help Center""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Contact""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Status""
                                }
                            ],
                            ""title"": ""Support""
                        }
                    ],
                    ""tagline"": ""Build beautiful websites with ease"",
                    ""logoText"": ""DRAMAC"",
                    ""copyright"": ""© 2026 DRAMAC. All rights reserved."",
                    ""textColor"": ""#ffffff"",
                    ""socialLinks"": [
                        {
                            ""href"": ""#"",
                            ""platform"": ""twitter""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""facebook""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""linkedin""
                        }
                    ],
                    ""backgroundColor"": ""#1a1a2e""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Footer"",
                ""linkedNodes"": {
                }
            },
            ""lQGtPLJL2T"": {
                ""type"": {
                    ""resolvedName"": ""Team""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""style"": ""cards"",
                    ""title"": ""Meet Our Team"",
                    ""columns"": 3,
                    ""members"": [
                        {
                            ""id"": ""1"",
                            ""bio"": ""With over 15 years of industry experience, Sarah leads our vision and strategy."",
                            ""name"": ""Sarah Johnson"",
                            ""role"": ""CEO & Founder"",
                            ""image"": ""https://placehold.co/300x300?text=SJ"",
                            ""twitter"": ""#"",
                            ""linkedin"": ""#""
                        },
                        {
                            ""id"": ""2"",
                            ""bio"": ""Michael brings technical excellence and innovation to everything we build."",
                            ""name"": ""Michael Chen"",
                            ""role"": ""CTO"",
                            ""image"": ""https://placehold.co/300x300?text=MC"",
                            ""linkedin"": ""#""
                        },
                        {
                            ""id"": ""3"",
                            ""bio"": ""Emily transforms ideas into beautiful, user-centered designs."",
                            ""name"": ""Emily Rodriguez"",
                            ""role"": ""Design Director"",
                            ""image"": ""https://placehold.co/300x300?text=ER"",
                            ""twitter"": ""#"",
                            ""linkedin"": ""#""
                        }
                    ],
                    ""showBio"": true,
                    ""subtitle"": ""The passionate people behind our success"",
                    ""showSocial"": true
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Team"",
                ""linkedNodes"": {
                }
            },
            ""mJm6LxU1Aa"": {
                ""type"": {
                    ""resolvedName"": ""Hero""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Muscle Up!"",
                    ""height"": ""min-h-screen"",
                    ""overlay"": true,
                    ""subtitle"": ""Build amazing experiences with our visual editor"",
                    ""alignment"": ""center"",
                    ""minHeight"": 500,
                    ""textColor"": ""#ffffff"",
                    ""buttonHref"": ""https://images.unsplash.com/photo-1577221084712-45b0445d2b00?q=80&w=698&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""Get Started"",
                    ""overlayOpacity"": 50,
                    ""backgroundColor"": ""#1a1a2e"",
                    ""backgroundImage"": ""https://images.unsplash.com/photo-1577221084712-45b0445d2b00?q=80&w=698&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Hero"",
                ""linkedNodes"": {
                }
            },
            ""u0o5huyP8m"": {
                ""type"": {
                    ""resolvedName"": ""Navigation""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""#"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""#about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""#services"",
                            ""label"": ""Services""
                        },
                        {
                            ""href"": ""#contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""ctaHref"": ""#"",
                    ""ctaText"": ""Get Started"",
                    ""logoText"": ""DRAMAC"",
                    ""textColor"": """",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navigation"",
                ""linkedNodes"": {
                }
            }
        },
        ""page_id"": ""4431d12e-e44b-45e0-bfa8-601e458bc34e"",
        ""version"": 1,
        ""updated_at"": ""2026-01-20T11:06:44.276875+00:00""
    },
    {
        ""id"": ""14fab0d4-b6d5-421b-81ec-51b6ad15f29e"",
        ""content"": {
            ""ROOT"": {
                ""type"": {
                    ""resolvedName"": ""Root""
                },
                ""nodes"": [
                    ""ZRDa1mv8PX"",
                    ""gyQXM5m8qb"",
                    ""MDlzOKvC2o"",
                    ""FT-50dByoS""
                ],
                ""props"": {
                    ""padding"": 0,
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""isCanvas"": true,
                ""displayName"": ""Page"",
                ""linkedNodes"": {
                }
            },
            ""3jVBVtmkN1"": {
                ""type"": {
                    ""resolvedName"": ""Navigation""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""#"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""#features"",
                            ""label"": ""Features""
                        },
                        {
                            ""href"": ""#pricing"",
                            ""label"": ""Pricing""
                        },
                        {
                            ""href"": ""#about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""#contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""ctaHref"": ""#"",
                    ""ctaText"": ""Get Started"",
                    ""logoText"": ""DRAMAC"",
                    ""textColor"": """",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navigation"",
                ""linkedNodes"": {
                }
            },
            ""5sN8HvQ8pv"": {
                ""type"": {
                    ""resolvedName"": ""Footer""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""columns"": [
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Features""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Pricing""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Integrations""
                                }
                            ],
                            ""title"": ""Product""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""About""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Blog""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Careers""
                                }
                            ],
                            ""title"": ""Company""
                        },
                        {
                            ""links"": [
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Help Center""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Contact""
                                },
                                {
                                    ""href"": ""#"",
                                    ""label"": ""Status""
                                }
                            ],
                            ""title"": ""Support""
                        }
                    ],
                    ""tagline"": ""Build beautiful websites with ease"",
                    ""logoText"": ""DRAMAC"",
                    ""copyright"": ""© 2026 DRAMAC. All rights reserved."",
                    ""textColor"": ""#ffffff"",
                    ""socialLinks"": [
                        {
                            ""href"": ""#"",
                            ""platform"": ""twitter""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""facebook""
                        },
                        {
                            ""href"": ""#"",
                            ""platform"": ""linkedin""
                        }
                    ],
                    ""backgroundColor"": ""#1a1a2e""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Footer"",
                ""linkedNodes"": {
                }
            },
            ""6Q9VEsiKRL"": {
                ""type"": {
                    ""resolvedName"": ""Navigation""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""#"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""#features"",
                            ""label"": ""Features""
                        },
                        {
                            ""href"": ""#pricing"",
                            ""label"": ""Pricing""
                        },
                        {
                            ""href"": ""#about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""#contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""ctaHref"": ""#"",
                    ""ctaText"": ""Get Started"",
                    ""logoText"": ""DRAMAC"",
                    ""textColor"": """",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navigation"",
                ""linkedNodes"": {
                }
            },
            ""7OuCHttNHu"": {
                ""type"": {
                    ""resolvedName"": ""CTA""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Ready to Get Started?"",
                    ""subtitle"": ""Join thousands of satisfied customers today"",
                    ""textColor"": ""#ffffff"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""Start Free Trial"",
                    ""backgroundColor"": ""#6366f1"",
                    ""buttonTextColor"": ""#6366f1"",
                    ""buttonBackgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""CTA"",
                ""linkedNodes"": {
                }
            },
            ""7qkMJUOW1Y"": {
                ""type"": {
                    ""resolvedName"": ""Navigation""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""#"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""#features"",
                            ""label"": ""Features""
                        },
                        {
                            ""href"": ""#pricing"",
                            ""label"": ""Pricing""
                        },
                        {
                            ""href"": ""#about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""#contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""ctaHref"": ""#"",
                    ""ctaText"": ""Get Started"",
                    ""logoText"": ""DRAMAC"",
                    ""textColor"": """",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navigation"",
                ""linkedNodes"": {
                }
            },
            ""8S03WnbRuV"": {
                ""type"": {
                    ""resolvedName"": ""Features""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Our Features"",
                    ""columns"": 3,
                    ""features"": [
                        {
                            ""icon"": ""⚡"",
                            ""title"": ""Fast Performance"",
                            ""description"": ""Lightning-fast load times for your website""
                        },
                        {
                            ""icon"": ""🎨"",
                            ""title"": ""Beautiful Design"",
                            ""description"": ""Modern and customizable design options""
                        },
                        {
                            ""icon"": ""🔧"",
                            ""title"": ""Easy to Use"",
                            ""description"": ""Intuitive drag-and-drop interface""
                        }
                    ],
                    ""subtitle"": ""Everything you need to build amazing websites"",
                    ""iconColor"": ""#6366f1"",
                    ""backgroundColor"": ""#f9fafb""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Features"",
                ""linkedNodes"": {
                }
            },
            ""FT-50dByoS"": {
                ""type"": {
                    ""resolvedName"": ""Card""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""shadow"": ""md"",
                    ""padding"": 24,
                    ""borderColor"": ""#e5e7eb"",
                    ""borderWidth"": 1,
                    ""borderRadius"": 8,
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": true,
                ""displayName"": ""Card"",
                ""linkedNodes"": {
                    ""card-content"": ""Qt3N_AHh5c""
                }
            },
            ""G0CN-5_3xM"": {
                ""type"": {
                    ""resolvedName"": ""Navigation""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""logo"": """",
                    ""links"": [
                        {
                            ""href"": ""#"",
                            ""label"": ""Home""
                        },
                        {
                            ""href"": ""#features"",
                            ""label"": ""Features""
                        },
                        {
                            ""href"": ""#pricing"",
                            ""label"": ""Pricing""
                        },
                        {
                            ""href"": ""#about"",
                            ""label"": ""About""
                        },
                        {
                            ""href"": ""#contact"",
                            ""label"": ""Contact""
                        }
                    ],
                    ""sticky"": false,
                    ""ctaHref"": ""#"",
                    ""ctaText"": ""Get Started"",
                    ""logoText"": ""DRAMAC"",
                    ""textColor"": """",
                    ""backgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Navigation"",
                ""linkedNodes"": {
                }
            },
            ""Gz6U8wlYmm"": {
                ""type"": {
                    ""resolvedName"": ""Hero""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Welcome to Our Website"",
                    ""overlay"": true,
                    ""subtitle"": ""Build amazing experiences with our visual editor"",
                    ""alignment"": ""center"",
                    ""minHeight"": 500,
                    ""textColor"": ""#ffffff"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""Get Started"",
                    ""overlayOpacity"": 50,
                    ""backgroundColor"": ""#1a1a2e"",
                    ""backgroundImage"": """"
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Hero"",
                ""linkedNodes"": {
                }
            },
            ""LFN29DNFHJ"": {
                ""type"": {
                    ""resolvedName"": ""CTA""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Ready to Get Started?"",
                    ""subtitle"": ""Join thousands of satisfied customers today"",
                    ""textColor"": ""#ffffff"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""Start Free Trial"",
                    ""backgroundColor"": ""#6366f1"",
                    ""buttonTextColor"": ""#6366f1"",
                    ""buttonBackgroundColor"": ""#ffffff""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""CTA"",
                ""linkedNodes"": {
                }
            },
            ""MDlzOKvC2o"": {
                ""type"": {
                    ""resolvedName"": ""Features""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": """",
                    ""columns"": 3,
                    ""features"": [
                        {
                            ""icon"": ""⚡"",
                            ""title"": ""Fast Performance"",
                            ""description"": ""Lightning-fast load times for your website""
                        },
                        {
                            ""icon"": ""🎨"",
                            ""title"": ""Beautiful Design"",
                            ""description"": ""Modern and customizable design options""
                        },
                        {
                            ""icon"": ""🔧"",
                            ""title"": ""Easy to Use"",
                            ""description"": ""Intuitive drag-and-drop interface""
                        }
                    ],
                    ""subtitle"": """",
                    ""iconColor"": ""#6366f1"",
                    ""backgroundColor"": ""#f9fafb""
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Features"",
                ""linkedNodes"": {
                }
            },
            ""PriY2wrhZ7"": {
                ""type"": {
                    ""resolvedName"": ""Hero""
                },
                ""nodes"": [
                ],
                ""props"": {
                    ""title"": ""Welcome to Our Website"",
                    ""overlay"": true,
                    ""subtitle"": ""Build amazing experiences with our visual editor"",
                    ""alignment"": ""center"",
                    ""minHeight"": 500,
                    ""textColor"": ""#ffffff"",
                    ""buttonLink"": ""#"",
                    ""buttonText"": ""Get Started"",
                    ""overlayOpacity"": 50,
                    ""backgroundColor"": ""#1a1a2e"",
                    ""backgroundImage"": """"
                },
                ""custom"": {
                },
                ""hidden"": false,
                ""parent"": ""ROOT"",
                ""isCanvas"": false,
                ""displayName"": ""Hero"",
